ENTREZID	ENSEMBL	SYMBOL	GENENAME
100125250	NA	Trbj1-3	T cell receptor beta joining 1-3
100125251	NA	Trbj1-4	T cell receptor beta joining 1-4
100125252	NA	Trbj1-5	T cell receptor beta joining 1-5
100125253	NA	Trbj1-6	T cell receptor beta joining 1-6
100125254	NA	Trbj1-7	T cell receptor beta joining 1-7
100125262	NA	Trbc1	T cell receptor beta, constant region 1
100125247	NA	Trbd2	T cell receptor beta, D region 2
100125255	NA	Trbj2-1	T cell receptor beta joining 2-1
70419	ENSMUSG00000018570	2810408A11Rik	RIKEN cDNA 2810408A11 gene
107239	ENSMUSG00000075289	Carns1	carnosine synthase 1
107239	ENSMUSG00000097064	Carns1	carnosine synthase 1
73660	ENSMUSG00000024842	Cabp4	calcium binding protein 4
73660	ENSMUSG00000097687	Cabp4	calcium binding protein 4
100125259	NA	Trbj2-5	T cell receptor beta joining 2-5
54351	ENSMUSG00000018565	Elp5	elongator acetyltransferase complex subunit 5
654362	NA	Fbxw7as1	F-box and WD-40 domain protein 7 antisense transcript 1
269846	NA	Trbv31	T cell receptor beta, variable 31
24047	ENSMUSG00000071005	Ccl19	chemokine (C-C motif) ligand 19
114676	NA	4930519F09Rik	pyruvate dehydrogenase E1 alpha 1 pseudogene
194352	ENSMUSG00000036899	Trpv5	transient receptor potential cation channel, subfamily V, member 5
73283	ENSMUSG00000099995	1700036G14Rik	RIKEN cDNA 1700036G14 gene
29866	ENSMUSG00000024857	Cabp2	calcium binding protein 2
29866	ENSMUSG00000097733	Cabp2	calcium binding protein 2
258569	ENSMUSG00000045479	Olfr459	olfactory receptor 459
18716	ENSMUSG00000058499	Pip	prolactin induced protein
84543	ENSMUSG00000014104	Sval2	seminal vesicle antigen-like 2
71578	ENSMUSG00000029865	Sval1	seminal vesicle antigen-like 1
387564	ENSMUSG00000062833	Sval3	seminal vesicle antigen-like 3
20939	ENSMUSG00000023289	Sva	seminal vesicle antigen
14869	ENSMUSG00000038155	Gstp2	glutathione S-transferase, pi 2
14869	ENSMUSG00000097808	Gstp2	glutathione S-transferase, pi 2
387515	ENSMUSG00000051917	Tas2r144	taste receptor, type 2, member 144
100504516	NA	Gm20262	predicted gene, 20262
210757	ENSMUSG00000049109	Themis	thymocyte selection associated
60425	ENSMUSG00000024871	Doc2g	double C2, gamma
109575	ENSMUSG00000037477	Tbx10	T-box 10
100042125	NA	Gm15535	predicted gene 15535
22793	ENSMUSG00000029860	Zyx	zyxin
71670	ENSMUSG00000024866	Acy3	aspartoacylase (aminoacylase) 3
72131	ENSMUSG00000101268	2010310C07Rik	RIKEN cDNA 2010310C07 gene
54445	ENSMUSG00000036908	Unc93b1	unc-93 homolog B1, TLR signaling regulator
242253	ENSMUSG00000043020	Wdr63	WD repeat domain 63
100861689	NA	NA	NA
723896	ENSMUSG00000065534	Mir324	microRNA 324
16973	ENSMUSG00000024913	Lrp5	low density lipoprotein receptor-related protein 5
52036	ENSMUSG00000024908	Ppp6r3	protein phosphatase 6, regulatory subunit 3
546896	ENSMUSG00000071494	Olfr455	olfactory receptor 455
353242	ENSMUSG00000024829	Mrpl21	mitochondrial ribosomal protein L21
70011	ENSMUSG00000100969	1700030N03Rik	RIKEN cDNA 1700030N03 gene
623279	ENSMUSG00000073514	Dok6	docking protein 6
258016	ENSMUSG00000095831	Olfr453	olfactory receptor 453
258988	ENSMUSG00000095236	Olfr38	olfactory receptor 38
258207	ENSMUSG00000094192	Olfr452	olfactory receptor 452
258437	ENSMUSG00000054431	Olfr450	olfactory receptor 450
259067	ENSMUSG00000049168	Olfr449	olfactory receptor 449
258270	ENSMUSG00000043119	Olfr448	olfactory receptor 448
258990	ENSMUSG00000045708	Olfr447	olfactory receptor 447
258292	ENSMUSG00000073111	Olfr446	olfactory receptor 446
258650	ENSMUSG00000073110	Olfr444	olfactory receptor 444
258649	ENSMUSG00000094669	Olfr441	olfactory receptor 441
258648	ENSMUSG00000094200	Olfr237-ps1	olfactory receptor 237, pseudogene 1
258293	ENSMUSG00000071481	Olfr437	olfactory receptor 437
18310	ENSMUSG00000043605	Olfr13	olfactory receptor 13
258647	ENSMUSG00000048693	Olfr435	olfactory receptor 435
258366	ENSMUSG00000059411	Olfr434	olfactory receptor 434
18346	ENSMUSG00000061210	Olfr47	olfactory receptor 47
110805	ENSMUSG00000070990	Foxe1	forkhead box E1
225825	ENSMUSG00000034028	Cd226	CD226 antigen
100504173	NA	Gm15466	predicted gene 15466
258668	ENSMUSG00000096747	Olfr823	olfactory receptor 823
11890	ENSMUSG00000040963	Asgr2	asialoglycoprotein receptor 2
12405	ENSMUSG00000024647	Cbln2	cerebellin 2 precursor protein
246317	ENSMUSG00000050321	Neto1	neuropilin (NRP) and tolloid (TLL)-like 1
268288	ENSMUSG00000051354	Samd3	sterile alpha motif domain containing 3
67105	ENSMUSG00000024645	Timm21	translocase of inner mitochondrial membrane 21
50764	ENSMUSG00000034391	Fbxo15	F-box protein 15
216864	ENSMUSG00000040950	Mgl2	macrophage galactose N-acetyl-galactosamine specific lectin 2
100503964	NA	Gm17266	predicted gene, 17266
735289	ENSMUSG00000076060	Mir704	microRNA 704
240479	ENSMUSG00000047992	Fam69c	family with sequence similarity 69, member C
433208	NA	D030046N08Rik	RIKEN cDNA D030046N08 gene
338403	ENSMUSG00000056162	Cndp1	carnosine dipeptidase 1 (metallopeptidase M20 family)
240476	ENSMUSG00000048410	Zfp407	zinc finger protein 407
225791	ENSMUSG00000049090	Zadh2	zinc binding alcohol dehydrogenase, domain containing 2
70960	NA	4921531P14Rik	RIKEN cDNA 4921531P14 gene
72306	ENSMUSG00000071477	Zfp777	zinc finger protein 777
76995	NA	1700095A13Rik	RIKEN cDNA 1700095A13 gene
100628586	ENSMUSG00000092638	Mir5112	microRNA 5112
14427	ENSMUSG00000024553	Galr1	galanin receptor 1
100628596	ENSMUSG00000093036	Mir5127	microRNA 5127
20689	ENSMUSG00000024565	Sall3	spalt like transcription factor 3
100504532	NA	NA	NA
76252	ENSMUSG00000039347	Atp6v0e2	ATPase, H+ transporting, lysosomal V0 subunit E2
73803	ENSMUSG00000112444	4930401C15Rik	RIKEN cDNA 4930401C15 gene
100504474	ENSMUSG00000096546	Smlr1	small leucine-rich protein 1
330305	ENSMUSG00000052730	Gm5111	predicted gene 5111
58887	ENSMUSG00000052751	Repin1	replication initiator 1
751537	ENSMUSG00000105220	Mir497	microRNA 497
258666	ENSMUSG00000058251	Olfr822	olfactory receptor 822
258772	ENSMUSG00000044897	Olfr821	olfactory receptor 821
317758	ENSMUSG00000051124	Gimap9	GTPase, IMAP family member 9
100861827	NA	NA	NA
100861715	NA	Gm21158	predicted gene, 21158
100861819	NA	NA	NA
100041450	NA	Gimap1os	GTPase, IMAP family member 1, opposite strand
100861811	NA	NA	NA
80877	ENSMUSG00000028080	Lrba	LPS-responsive beige-like anchor
66172	ENSMUSG00000018923	Med11	mediator complex subunit 11
100503152	NA	Gm19578	predicted gene, 19578
71206	ENSMUSG00000025420	Katnal2	katanin p60 subunit A-like 2
76987	ENSMUSG00000025421	Hdhd2	haloacid dehalogenase-like hydrolase domain containing 2
664805	ENSMUSG00000091519	Skor2	SKI family transcriptional corepressor 2
17126	ENSMUSG00000024563	Smad2	SMAD family member 2
243376	ENSMUSG00000068536	Doxl2	diamine oxidase-like protein 2
243377	ENSMUSG00000039215	Svs1	seminal vesicle secretory protein 1
73009	NA	2900057B20Rik	RIKEN cDNA 2900057B20 gene
207259	ENSMUSG00000044646	Zbtb7c	zinc finger and BTB domain containing 7C
100217466	NA	Scarna17	small Cajal body-specific RNA 17
11568	ENSMUSG00000020473	Aebp1	AE binding protein 1
57895	ENSMUSG00000050786	Ccdc126	coiled-coil domain containing 126
53331	ENSMUSG00000019998	Stx7	syntaxin 7
73606	NA	1700120E14Rik	RIKEN cDNA 1700120E14 gene
503558	ENSMUSG00000037424	Taar9	trace amine-associated receptor 9
494546	ENSMUSG00000100004	Taar8c	trace amine-associated receptor 8C
74453	ENSMUSG00000035394	Cfap53	cilia and flagella associated protein 53
382348	ENSMUSG00000100186	Taar8b	trace amine-associated receptor 8B
668433	ENSMUSG00000087279	4930544D05Rik	RIKEN cDNA 4930544D05 gene
23937	ENSMUSG00000057777	Mab21l2	mab-21-like 2 (C. elegans)
215859	ENSMUSG00000096442	Taar8a	trace amine-associated receptor 8A
60531	ENSMUSG00000029831	Npvf	neuropeptide VF precursor
71355	ENSMUSG00000028197	Col24a1	collagen, type XXIV, alpha 1
387166	ENSMUSG00000065505	Mir148a	microRNA 148a
435207	ENSMUSG00000100950	Taar7f	trace amine-associated receptor 7F
17128	ENSMUSG00000024515	Smad4	SMAD family member 4
100503674	NA	Gm19825	predicted gene, 19825
276742	ENSMUSG00000100689	Taar7e	trace amine-associated receptor 7E
13176	ENSMUSG00000060534	Dcc	deleted in colorectal carcinoma
15394	ENSMUSG00000029844	Hoxa1	homeobox A1
15978	ENSMUSG00000055170	Ifng	interferon gamma
258670	ENSMUSG00000048745	Olfr820	olfactory receptor 820
100504669	NA	Gm20343	predicted gene, 20343
15400	ENSMUSG00000079560	Hoxa3	homeobox A3
77580	ENSMUSG00000056468	5730596B20Rik	RIKEN cDNA 5730596B20 gene
15401	ENSMUSG00000000942	Hoxa4	homeobox A4
72628	ENSMUSG00000085696	Hoxaas3	Hoxa cluster antisense RNA 3
23844	ENSMUSG00000028255	Clca1	chloride channel accessory 1
100504650	NA	A730085E03Rik	RIKEN cDNA A730085E03 gene
17203	ENSMUSG00000007480	Mc5r	melanocortin 5 receptor
258266	ENSMUSG00000095608	Olfr247	olfactory receptor 247
67897	ENSMUSG00000009535	Rnmt	RNA (guanine-7-) methyltransferase
723820	ENSMUSG00000065443	Mir196b	microRNA 196b
103844	ENSMUSG00000057054	Inca1	inhibitor of CDK, cyclin A1 interacting protein 1
15396	ENSMUSG00000038210	Hoxa11	homeobox A11
170643	ENSMUSG00000041734	Kirrel	kirre like nephrin family adhesion molecule 1
100041480	ENSMUSG00000049230	Gm9833	myelin basic protein expression factor 2, repressor pseudogene
70593	ENSMUSG00000086126	Evx1os	even skipped homeotic gene 1, opposite strand
14028	ENSMUSG00000005503	Evx1	even-skipped homeobox 1
74304	ENSMUSG00000107895	1700094M24Rik	RIKEN cDNA 1700094M24 gene
58875	ENSMUSG00000029776	Hibadh	3-hydroxyisobutyrate dehydrogenase
52440	ENSMUSG00000004535	Tax1bp1	Tax1 (human T cell leukemia virus type I) binding protein 1
67951	ENSMUSG00000001473	Tubb6	tubulin, beta 6 class V
100504507	NA	NA	NA
193043	ENSMUSG00000043602	Zfp3	zinc finger protein 3
435206	ENSMUSG00000095569	Taar7d	trace amine-associated receptor 7D
100502800	NA	Gm19382	predicted gene, 19382
209517	ENSMUSG00000095171	Taar7b	trace amine-associated receptor 7B
215856	ENSMUSG00000095647	Taar7a	trace amine-associated receptor 7A
327957	ENSMUSG00000057135	Scimp	SLP adaptor and CSK interacting membrane protein
67064	ENSMUSG00000109901	Chmp1b	charged multivesicular body protein 1B
78616	NA	9530036M11Rik	RIKEN cDNA 9530036M11 gene
100502661	NA	Gm15527	predicted gene 15527
100042056	ENSMUSG00000073067	9130019P16Rik	RIKEN cDNA 9130019P16 gene
14680	ENSMUSG00000024524	Gnal	guanine nucleotide binding protein, alpha stimulating, olfactory type
100503582	NA	Gm19784	predicted gene, 19784
215855	ENSMUSG00000045111	Taar6	trace amine-associated receptor 6
100503546	NA	Gm15958	predicted gene 15958
751558	ENSMUSG00000076147	Mir694	microRNA 694
215854	ENSMUSG00000069706	Taar5	trace amine-associated receptor 5
70361	ENSMUSG00000041891	Lman1	lectin, mannose-binding, 1
209513	ENSMUSG00000069707	Taar4	trace amine-associated receptor 4
360222	NA	Raxos1	retina and anterior neural fold homeobox, opposite strand 1
493809	ENSMUSG00000069708	Taar3	trace amine-associated receptor 3
12922	ENSMUSG00000003476	Crhr2	corticotropin releasing hormone receptor 2
19434	ENSMUSG00000024518	Rax	retina and anterior neural fold homeobox
100503922	NA	Gm19967	predicted gene, 19967
19069	ENSMUSG00000040667	Nup88	nucleoporin 88
14602	ENSMUSG00000004654	Ghrhr	growth hormone releasing hormone receptor
622139	ENSMUSG00000074196	Clca4c-ps	chloride channel accessory 4C, pseudogene
209512	ENSMUSG00000059763	Taar2	trace amine-associated receptor 2
11922	ENSMUSG00000037984	Neurod6	neurogenic differentiation 6
100041339	ENSMUSG00000108063	Gm3279	predicted gene 3279
111174	ENSMUSG00000056379	Taar1	trace amine-associated receptor 1
387231	ENSMUSG00000065402	Mir122	microRNA 122
100503467	NA	AA667203	expressed sequence AA667203
83814	ENSMUSG00000024589	Nedd4l	neural precursor cell expressed, developmentally down-regulated gene 4-like
78937	ENSMUSG00000029787	Avl9	AVL9 cell migration associated
20451	ENSMUSG00000056812	St8sia3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3
100503391	NA	NA	NA
100861676	NA	NA	NA
107569	ENSMUSG00000029780	Nt5c3	5'-nucleotidase, cytosolic III
171194	ENSMUSG00000071893	Vmn1r4	vomeronasal 1 receptor 4
171192	ENSMUSG00000090346	Vmn1r5	vomeronasal 1 receptor 5
171193	ENSMUSG00000115701	Vmn1r6	vomeronasal 1 receptor 6
434016	ENSMUSG00000093696	Vmn1r7	vomeronasal 1 receptor 7
171205	ENSMUSG00000061208	Vmn1r8	vomeronasal 1 receptor 8
171203	ENSMUSG00000091541	Vmn1r9	vomeronasal 1 receptor 9
113858	ENSMUSG00000115181	Vmn1r10	vomeronasal 1 receptor 10
113860	ENSMUSG00000115236	Vmn1r11	vomeronasal 1 receptor 11
626397	ENSMUSG00000057981	Vmn1r12	vomeronasal 1 receptor 12
113862	ENSMUSG00000064259	Vmn1r13	vomeronasal 1 receptor 13
113864	ENSMUSG00000114982	Vmn1r14	vomeronasal 1 receptor 14
113863	ENSMUSG00000115199	Vmn1r15	vomeronasal 1 receptor 15
171202	ENSMUSG00000115792	Vmn1r16	vomeronasal 1 receptor 16
171189	ENSMUSG00000115644	Vmn1r17	vomeronasal 1 receptor 17
171199	ENSMUSG00000091382	Vmn1r18	vomeronasal 1 receptor 18
171200	ENSMUSG00000115799	Vmn1r19	vomeronasal 1 receptor 19
434017	ENSMUSG00000115253	Vmn1r20	vomeronasal 1 receptor 20
73588	ENSMUSG00000086128	St8sia3os	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3, opposite strand
637515	ENSMUSG00000070390	Nlrp1b	NLR family, pyrin domain containing 1B
637515	ENSMUSG00000116073	Nlrp1b	NLR family, pyrin domain containing 1B
637515	ENSMUSG00000116254	Nlrp1b	NLR family, pyrin domain containing 1B
637515	ENSMUSG00000116502	Nlrp1b	NLR family, pyrin domain containing 1B
66459	ENSMUSG00000043162	Pyurf	Pigy upstream reading frame
627984	ENSMUSG00000092528	Nlrp1c-ps	NLR family, pyrin domain containing 1C, pseudogene
619299	NA	9230020A06Rik	RIKEN cDNA 9230020A06 gene
171201	ENSMUSG00000115343	Vmn1r21	vomeronasal 1 receptor 21
171196	ENSMUSG00000115091	Vmn1r22	vomeronasal 1 receptor 22
171197	ENSMUSG00000093376	Vmn1r23	vomeronasal 1 receptor 23
171191	ENSMUSG00000115507	Vmn1r24	vomeronasal 1 receptor 24
113865	ENSMUSG00000115668	Vmn1r25	vomeronasal 1 receptor 25
171190	ENSMUSG00000048697	Vmn1r26	vomeronasal 1 receptor 26
171206	ENSMUSG00000071428	Vmn1r27	vomeronasal 1 receptor 27
171198	ENSMUSG00000115705	Vmn1r28	vomeronasal 1 receptor 28
113859	ENSMUSG00000091734	Vmn1r29	vomeronasal 1 receptor 29
171195	ENSMUSG00000095670	Vmn1r30	vomeronasal 1 receptor 30
626828	ENSMUSG00000115404	Vmn1r31	vomeronasal 1 receptor 31
100038417	ENSMUSG00000073551	Spink13	serine peptidase inhibitor, Kazal type 13
408198	ENSMUSG00000060201	Spink7	serine peptidase inhibitor, Kazal type 7 (putative)
15562	ENSMUSG00000026322	Htr4	5 hydroxytryptamine (serotonin) receptor 4
225609	ENSMUSG00000054589	Gm9949	predicted gene 9949
73816	ENSMUSG00000085528	4930401O10Rik	RIKEN cDNA 4930401O10 gene
100861847	NA	NA	NA
434019	ENSMUSG00000073045	Gm5570	predicted gene 5570
208079	ENSMUSG00000046764	A530053G22Rik	RIKEN cDNA A530053G22 gene
80891	ENSMUSG00000015852	Fcrls	Fc receptor-like S, scavenger receptor
328968	NA	Carmn	cardiac mesoderm enhancer-associated non-coding RNA
100504262	NA	A730020E08Rik	RIKEN cDNA A730020E08 gene
545261	ENSMUSG00000098098	Bvht	braveheart long non-coding RNA
14804	ENSMUSG00000071424	Grid2	glutamate receptor, ionotropic, delta 2
100504298	NA	NA	NA
237831	ENSMUSG00000020805	Slc13a5	solute carrier family 13 (sodium-dependent citrate transporter), member 5
442846	NA	A530050N04Rik	RIKEN cDNA A530050N04 gene
170826	ENSMUSG00000033871	Ppargc1b	peroxisome proliferative activated receptor, gamma, coactivator 1 beta
634745	NA	NA	NA
243407	ENSMUSG00000029917	C130060K24Rik	RIKEN cDNA C130060K24 gene
73366	ENSMUSG00000086951	1700051A21Rik	RIKEN cDNA 1700051A21 gene
68169	ENSMUSG00000049001	Ndnf	neuron-derived neurotrophic factor
628100	ENSMUSG00000070388	Fbxo39	F-box protein 39
67653	ENSMUSG00000036463	4930544G11Rik	RIKEN cDNA 4930544G11 gene
14051	ENSMUSG00000010461	Eya4	EYA transcriptional coactivator and phosphatase 4
171188	ENSMUSG00000062905	Vmn1r32	vomeronasal 1 receptor 32
171187	ENSMUSG00000059375	Vmn1r33	vomeronasal 1 receptor 33
546901	ENSMUSG00000091012	Vmn1r34	vomeronasal 1 receptor 34
171185	ENSMUSG00000060699	Vmn1r35	vomeronasal 1 receptor 35
171184	ENSMUSG00000115482	Vmn1r36	vomeronasal 1 receptor 36
171183	ENSMUSG00000115467	Vmn1r37	vomeronasal 1 receptor 37
171186	ENSMUSG00000115170	Vmn1r38	vomeronasal 1 receptor 38
546903	ENSMUSG00000093755	Vmn1r39	vomeronasal 1 receptor 39
18596	ENSMUSG00000024620	Pdgfrb	platelet derived growth factor receptor, beta polypeptide
100043200	ENSMUSG00000094295	Olfr819	olfactory receptor 819
12590	ENSMUSG00000024619	Cdx1	caudal type homeobox 1
329693	ENSMUSG00000048031	Fcrl5	Fc receptor-like 5
320172	ENSMUSG00000087231	E230016M11Rik	RIKEN cDNA E230016M11 gene
240332	ENSMUSG00000052026	Slc6a7	solute carrier family 6 (neurotransmitter transporter, L-proline), member 7
21689	ENSMUSG00000020799	Tekt1	tektin 1
16162	ENSMUSG00000018341	Il12rb2	interleukin 12 receptor, beta 2
100038582	NA	Gm10824	predicted gene 10824
100504411	NA	NA	NA
77577	ENSMUSG00000020798	Spns3	spinster homolog 3
75070	NA	4930515G16Rik	myc induced nuclear antigen pseudogene
243420	NA	Igkv1-135	immunoglobulin kappa variable 1-135
628027	NA	Igkv1-133	immunoglobulin kappa variable 1-133
243423	NA	Igkv1-132	immunoglobulin kappa variable 1-132
628056	NA	Igkv1-131	immunoglobulin kappa variable 1-131
628072	NA	Igkv14-130	immunoglobulin kappa variable 14-130
692182	NA	Igkv9-129	immunoglobulin kappa variable 9-129
243433	NA	Igkv17-127	immunoglobulin kappa variable 17-127
243428	NA	Igkv11-125	immunoglobulin kappa variable 11-125
243431	NA	Igkv9-124	immunoglobulin kappa chain variable 9-124
628144	NA	Igkv9-123	immunoglobulin kappa variable 9-123
434024	NA	Igkv1-122	immunoglobulin kappa chain variable 1-122
667435	NA	Igkv17-121	immunoglobulin kappa variable 17-121
434025	NA	Igkv9-120	immunoglobulin kappa chain variable 9-120
16098	NA	Igkv1-117	immunoglobulin kappa variable 1-117
381776	NA	Igkv2-112	immunoglobulin kappa variable 2-112
66810	ENSMUSG00000024604	Rbm22	RNA binding motif protein 22
381777	NA	Igkv1-110	immunoglobulin kappa variable 1-110
628268	NA	Igkv2-109	immunoglobulin kappa variable 2-109
381778	NA	Igkv16-104	immunoglobulin kappa variable 16-104
692169	NA	Igkv15-103	immunoglobulin kappa chain variable 15-103
724035	NA	Igkv20-101-2	immunoglobulin kappa chain variable 20-101-2
243439	NA	Igkv14-100	immunoglobulin kappa chain variable 14-100
434028	NA	Igkv1-99	immunoglobulin kappa variable 1-99
435900	NA	Igkv12-98	immunoglobulin kappa variable 12-98
692165	NA	Igkv10-96	immunoglobulin kappa variable 10-96
434031	NA	Igkv10-95	immunoglobulin kappa variable 10-95
667550	NA	Igkv10-94	immunoglobulin kappa variable 10-94
692161	NA	Igkv19-93	immunoglobulin kappa chain variable 19-93
384410	NA	Igkv4-92	immunoglobulin kappa variable 4-92
434033	NA	Igkv4-91	immunoglobulin kappa chain variable 4-91
434034	NA	Igkv4-90	immunoglobulin kappa chain variable 4-90
384411	NA	Igkv12-89	immunoglobulin kappa chain variable 12-89
692154	NA	Igkv1-88	immunoglobulin kappa chain variable 1-88
243451	NA	Igkv4-86	immunoglobulin kappa variable 4-86
434036	NA	Igkv13-85	immunoglobulin kappa chain variable 13-85
692152	NA	Igkv13-84	immunoglobulin kappa chain variable 13-84
243453	NA	Igkv4-81	immunoglobulin kappa variable 4-81
545848	NA	Igkv4-80	immunoglobulin kappa variable 4-80
213684	NA	Igkv4-79	immunoglobulin kappa variable 4-79
545849	NA	Igkv4-78	immunoglobulin kappa variable 4-78
236047	NA	Igkv4-74	immunoglobulin kappa variable 4-74
628516	NA	Igkv4-73	immunoglobulin kappa variable 4-73
385109	NA	Igkv4-72	immunoglobulin kappa chain variable 4-72
692138	NA	Igkv13-71-1	immunoglobulin kappa chain variable 13-71-1
434586	NA	Igkv4-71	immunoglobulin kappa chain variable 4-71
385120	NA	Igkv4-70	immunoglobulin kappa chain variable 4-70
628541	NA	Igkv4-69	immunoglobulin kappa variable 4-69
384515	NA	Igkv4-68	immunoglobulin kappa variable 4-68
19783	ENSMUSG00000106222	Rprl1	ribonuclease P RNA-like 1
628571	NA	Igkv4-63	immunoglobulin kappa variable 4-63
636752	NA	Igkv4-62	immunoglobulin kappa variable 4-62
546244	NA	Igkv4-61	immunoglobulin kappa chain variable 4-61
667683	NA	Igkv4-59	immunoglobulin kappa variable 4-59
385277	NA	Igkv4-60	immunoglobulin kappa variable 4-60
